error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
concede,VERB,conceive,concede food,conceive food,1,1,food,Food Generally,1,1,3,0,0
concede,VERB,concern,concede power,concern power,1,1,power,"Rightness, Fairness, Purpose, Use, & Strength",1,1,3,0,0
concede,VERB,stop,concede people,stop people,1,1,people,People,1,1,3,3,3
thereupon,ADV,also,thereupon be,also be,2,1,be,Life and Living Things,2,1,3,0,0
thereupon,ADV,then,thereupon give,then give,1,2,give,"Belonging and Owning, Getting and Giving",1,1,3,0,0
thereupon,ADV,then,thereupon think,then think,1,2,think,"Thinking, Judging and Remembering-",1,1,3,0,10
salve,NOUN,solve,salve problem,solve problem,3,2,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",3,1,3,0,2467
salve,NOUN,save,salve king,save king,1,1,king,Government,1,1,3,0,0
sux,ADV,awful,sux sentence,awful sentence,1,1,sentence,Courts of Law and Legal Work,1,1,1,0,0
sheepherder,NOUN,shepherd,sheepherder arabian,shepherd arabian,1,1,arabian,misc-ap-0,1,1,1,0,0
bustiest,VERB,busy,bustiest place,busy place,1,1,place,Places,1,1,1,0,14
brain,NOUN,mental,brain energy,mental energy,2,2,energy,Bodily States and Associated Activities,2,1,3,0,0
tatch,VERB,attach,tatch score,attach score,1,1,score,Sports and Games Generally,1,1,1,0,0
teacher've,VERB,teacher,teacher've regular,teacher regular,1,1,regular,"General, Usual, Unusual, etc",1,1,1,0,0
have cought,VERB,catch,have cought cold,catch cold,1,1,cold,Weather and Temperature,1,1,1,0,3
diving,NOUN,divine,diving beauty,divine beauty,2,1,beauty,Linking and Not Linking,2,1,1,0,1
non assumed,ADJ,unexpected,non assumed happening,unexpected happening,1,1,happening,"Being, Becoming, and Happening",1,1,1,0,0
abide,NOUN,obey,abide rule,obey rule,1,1,rule,Tools,1,1,1,0,28
gloss,NOUN,shine,gloss charm,shine charm,1,1,charm,Linking and Not Linking,1,1,1,0,0
dissolve,VERB,solve,dissolve problem,solve problem,1,1,problem,Happiness and Sadness,1,1,1,0,2467
dissolve,VERB,solve,dissolve plan,solve plan,1,1,plan,"Thinking, Judging and Remembering-",1,1,1,0,0
histological,ADJ,historical,histological matter,historical matter,1,1,matter,"Possibility, Chance, and Necessity",1,1,1,0,3
join to play,VERB,have,join to play member,have member,1,1,member,People,1,1,1,0,683
unmeaning,ADJ,unimportant,unmeaning thing,unimportant thing,1,1,thing,Objects Generally,1,1,1,0,2
society country,NOUN,country,society country socialist,country socialist,1,1,socialist,Politics and Election,1,1,1,0,1
society country,NOUN,country,society country few,country few,1,1,few,"Size, Importance, and Availability",1,1,1,0,0
abruptly,ADV,suddenly,abruptly give,suddenly give,1,1,give,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,1,0,0
greentea,NOUN,tea,greentea green,tea green,1,1,green,Light and Color,1,1,1,0,0
misstook,VERB,miss,misstook train,miss train,1,1,train,Vehicles and Transport on Land,1,1,1,0,14
wand,VERB,want,wand sleeve,want sleeve,2,1,sleeve,Clothes and Personal Belongings,2,1,1,0,0
ssireum,NOUN,serious,ssireum bout,serious bout,1,1,bout,Sports and Games Generally,1,1,1,0,2
drip,NOUN,make,drip coffee,make coffee,2,1,coffee,Food Generally,2,1,1,2,27
student 's cheerleader,NOUN,students'cheerleader,student 's cheerleader high,students'cheerleader high,2,1,high,Actions and Positions,2,1,1,0,0
shoolhood,NOUN,school,shoolhood high,school high,1,1,high,Shopping and General Expenses,1,1,1,0,5
shoolhood,NOUN,school,shoolhood junior,school junior,1,1,junior,"Size, Importance, and Availability",1,1,1,0,0
year plan,NOUN,years'plan,year plan new,years'plan new,1,1,new,Periods of Time and their Measurement,1,1,1,0,0
acutlly,ADV,currently,acutlly prepare,currently prepare,1,1,prepare,Making things,1,1,1,0,8
cuituer,NOUN,country,cuituer other,country other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
fulfish,NOUN,accomplish,fulfish plan,accomplish plan,3,1,plan,"Thinking, Judging and Remembering-",3,1,1,0,0
heartedly,ADV,sincerely,heartedly smile,sincerely smile,2,1,smile,Action of the Face related to Feelings,2,1,1,0,0
fee price,NOUN,fare,fee price high,fare high,1,1,high,Actions and Positions,1,1,1,0,0
parent 's educational,NOUN,parents'educational,parent 's educational principal,parents'educational principal,1,1,principal,"Size, Importance, and Availability",1,1,1,0,0
godl,ADJ,golden,godl medal,golden medal,1,1,medal,Sports and Games Generally,1,1,1,0,0
contries'monopoly,NOUN,countries'monopoly,contries'monopoly industrial,countries'monopoly industrial,1,1,industrial,Industry and Work,1,1,1,0,0
utile,ADJ,useful,utile thing,useful thing,1,1,thing,Objects Generally,1,1,1,0,6
turn in,VERB,become,turn in student,become student,2,1,student,misc-ap-0,2,1,1,0,23
accent ',NOUN,accent,accent ' other,accent other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
cafateria,VERB,cafe,cafateria english,cafe english,1,1,english,misc-ap-0,1,1,1,0,0
unglad,ADJ,unpleasant,unglad thing,unpleasant thing,2,1,thing,Objects Generally,2,1,1,0,14
paper back,NOUN,newspaper,paper back english,newspaper english,1,1,english,misc-ap-0,1,1,1,0,0
lost,NOUN,lose,lost job,lose job,1,1,job,"Business, Work, and Employment",1,1,1,110,1394
snare,VERB,snarl,snare cat,snarl cat,1,1,cat,Animals/ Mammals,1,1,1,0,0
dreabful,ADJ,dreary,dreabful schoolwork,dreary schoolwork,1,1,schoolwork,misc-ap-0,1,1,1,0,0
heartily,ADV,really,heartily think,really think,1,2,think,"Thinking, Judging and Remembering-",1,1,3,0,105
heartily,ADV,really,heartily do,really do,1,2,do,misc-ap-0,1,1,3,0,60
online poker,NOUN,poker,online poker online,poker online,1,1,online,misc-ap-0,1,1,1,0,0
orionis'lively,ADV,orionids'lively,orionis'lively motion,orionids'lively motion,1,1,motion,"Moving, Coming, and going",1,1,1,0,0
chum,VERB,chummy,chum foreigner,chummy foreigner,1,1,foreigner,Social Organization in Group and Places,1,1,1,0,0
forcast,ADJ,predict,forcast earthquake,predict earthquake,3,1,earthquake,Geography,3,1,1,0,14
member 's Japanese,NOUN,members'japanese,member 's Japanese writing,members'japanese writing,1,1,writing,misc-ap-0,1,1,1,0,0
hamous,ADJ,handsome,hamous comedian,handsome comedian,1,1,comedian,"Drama, the Theatre, and Show Business",1,1,1,0,0
destorie,VERB,ruin,destorie life,ruin life,1,1,life,Prison and Punishment,1,1,1,0,1
stready,NOUN,strange,stready guy,strange guy,1,1,guy,People,1,1,1,0,5
emtry,NOUN,temporary,emtry department,temporary department,1,1,department,Social Organization in Group and Places,1,1,1,0,0
supress,NOUN,resist,supress desire,resist desire,1,1,desire,Linking and Not Linking,1,1,1,0,2
piass hole,NOUN,tooth,piass hole left,tooth left,1,1,left,Politics and Election,1,1,1,0,0
adaptation ability,NOUN,adaptability,adaptation ability strong,adaptability strong,1,1,strong,"Rightness, Fairness, Purpose, Use, & Strength",1,1,1,0,0
sfficiently,ADV,sufficiently,sfficiently qualified,sufficiently qualified,1,1,qualified,misc-ap-0,1,1,1,0,0
goooooal,NOUN,goal,goooooal amazing,goal amazing,1,1,amazing,misc-ap-0,1,1,1,0,0
raw material,ADJ,material,raw material raw,material raw,1,1,raw,The Preparation and Quality of Food,1,1,1,0,0
obseity,NOUN,obese,obseity people,obese people,1,1,people,Social Organization in Group and Places,1,1,1,0,10
process,NOUN,exert,process medium,exert medium,2,1,medium,Communication and Information,2,1,3,0,0
process,NOUN,exert,process influence,exert influence,1,1,influence,Causing,1,1,3,0,148
process,NOUN,follow,process road,follow road,1,1,road,Places,1,1,3,0,24
estimate,VERB,assess,estimate performance,assess performance,1,1,performance,Doing Things,1,1,3,0,16
estimate,VERB,grade,estimate good,grade good,1,1,good,Good and Evil,1,1,3,0,1
estimate,VERB,think,estimate visitor,think visitor,1,1,visitor,Travel and Visiting,1,1,3,0,0
hurrily,ADV,quickly,hurrily join,quickly join,1,1,join,"Cutting, Joining, Breaking, and Destroying",1,1,1,0,0
entice,VERB,attract,entice event,attract event,1,1,event,"Being, Becoming, and Happening",1,1,1,0,0
entice,VERB,attract,entice people,attract people,1,1,people,Social Organization in Group and Places,1,1,1,21,231
bittle,VERB,bit,bittle little,bit little,1,1,little,"Size, Importance, and Availability",1,1,1,0,0
raman,NOUN,time,raman first,time first,1,1,first,Music and Related Activities,1,1,1,0,0
patient,NOUN,case,patient first,case first,1,1,first,Vehicles and Transport on Land,1,1,3,0,0
patient,NOUN,resist,patient desire,resist desire,1,1,desire,Feeling and Behavior Generally,1,1,3,2,2
pitch,NOUN,grow,pitch bean,grow bean,1,1,bean,Kinds and Parts of Plants,1,1,3,0,6
pitch,NOUN,piece,pitch nice,piece nice,1,1,nice,Good and Evil,1,1,3,0,0
pitch,NOUN,time,pitch same,time same,1,1,same,"Resemblance, Difference, and Change",1,1,3,0,0
bump,VERB,fail,bump test,fail test,2,1,test,Science and Technology,2,1,3,0,203
bump,VERB,bumpy,bump road,bumpy road,1,1,road,Places,1,1,3,1,29
bump,VERB,thump,bump heart,thump heart,1,1,heart,"The Trunk, Arms, and",1,1,3,0,0
logically,ADV,language,logically japanese,language japanese,2,1,japanese,misc-ap-0,2,1,3,0,0
logically,ADV,consistently,logically complain,consistently complain,1,1,complain,"Communicating, mainly by Speaking and Talking",1,1,3,0,0
fairly,ADV,significantly,fairly different,significantly different,1,1,different,"Resemblance, Difference, and Change",1,1,3,1,48
fairly,ADV,very,fairly comfortable,very comfortable,1,1,comfortable,"Relaxation, Excitement, Interest, and Surprise",1,1,3,10,141
loud,ADV,loudly,loud applaud,loudly applaud,1,1,applaud,"Communicating, mainly by Speaking and Talking",1,1,3,1,9
loud,ADV,significant,loud charge,significant charge,1,1,charge,Courts of Law and Legal Work,1,1,3,0,21
list,VERB,file,list return,file return,1,1,return,"Belonging and Owning, Getting and Giving",1,1,3,0,2
list,VERB,file,list person,file person,1,1,person,Body Generally,1,1,3,1,3
list,VERB,actor,list favourite,actor favourite,1,1,favourite,Linking and Not Linking,1,1,3,0,0
surprising,ADJ,surprise,surprising present,surprise present,1,1,present,"Belonging and Owning, Getting and Giving",1,1,3,0,0
surprising,ADJ,surprise,surprising big,surprise big,1,1,big,"Size, Importance, and Availability",1,1,3,0,0
surprising,ADJ,suddenly,surprising come,suddenly come,1,1,come,"Moving, Coming, and going",1,1,3,0,13
surprising,ADJ,unpredictable,surprising situation,unpredictable situation,1,1,situation,Places,1,1,3,0,1
aloft,ADV,lofty,aloft ideal,lofty ideal,1,1,ideal,"Rightness, Fairness, Purpose, Use, & Strength",1,1,1,0,6
unusual,ADJ,extraordinary,unusual existence,extraordinary existence,1,2,existence,Life and Living Things,1,1,3,0,0
directly,ADV,indirectly,directly concern,indirectly concern,2,2,concern,Linking and Not Linking,2,1,3,0,0
heed,VERB,need,heed help,need help,2,2,help,Doing Things,2,1,3,0,4
frequently,ADV,regularly,frequently enhance,regularly enhance,1,2,enhance,Causing,1,1,3,0,0
frequently,ADV,regularly,frequently practise,regularly practise,1,2,practise,Doing Things,1,1,3,0,0
affordable,ADJ,able,affordable child,able child,1,2,child,People,1,1,3,0,0
affordable,ADJ,able,affordable team,able team,1,2,team,Sports and Games Generally,1,1,3,0,1
ride attraction,NOUN,ride,ride attraction several,ride several,1,1,several,"Size, Importance, and Availability",1,1,1,0,0
bountiful,ADJ,plentiful,bountiful bento,plentiful bento,1,2,bento,misc-ap-0,1,1,3,0,0
so even,ADV,so,so even go,so go,1,1,go,misc-ap-0,1,1,1,0,0
scary,VERB,scare,scary supply,scare supply,1,142,supply,"Belonging and Owning, Getting and Giving",1,1,142,0,0
scary,VERB,scare,scary fire,scare fire,1,142,fire,Specific Substance and Materials,1,1,142,0,0
scary,VERB,scare,scary war,scare war,1,142,war,"Warfare, Defense, and the Army",1,1,142,0,1
arrive,VERB,commence,arrive year,commence year,3,1,year,Periods of Time and their Measurement,3,1,43,0,0
arrive,VERB,get,arrive rabbit,get rabbit,1,29,rabbit,Animals/ Mammals,1,1,43,0,0
arrive,VERB,get,arrive bus,get bus,1,29,bus,"Moving, Coming, and going",1,1,43,0,10
arrive,VERB,get,arrive walkingstop,get walkingstop,1,29,walkingstop,misc-ap-0,1,1,43,0,0
arrive,VERB,reach,arrive island,reach island,2,4,island,Geography,2,1,43,0,19
arrive,VERB,reach,arrive cafe,reach cafe,1,4,cafe,misc-ap-0,1,1,43,0,0
arrive,VERB,visit,arrive temple,visit temple,2,3,temple,The Head and the Face,2,1,43,0,7
arrive,VERB,visit,arrive island,visit island,1,3,island,Geography,1,1,43,0,27
arrive,VERB,come,arrive student,come student,1,2,student,misc-ap-0,1,1,43,0,0
intend,VERB,want,intend commodity,want commodity,2,41,commodity,misc-ap-0,2,1,43,0,0
intend,VERB,want,intend organization,want organization,1,41,organization,Causing,1,1,43,0,5
intend,VERB,want,intend point,want point,1,41,point,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,43,0,4
intend,VERB,attend,intend seminar,attend seminar,1,1,seminar,misc-ap-0,1,1,43,0,81
healthy,ADJ,adequate,healthy sleep,adequate sleep,4,1,sleep,Bodily States and Associated Activities,4,1,43,0,2
healthy,ADJ,beneficial,healthy way,beneficial way,2,6,way,Arts and Crafts,2,1,43,0,0
healthy,ADJ,beneficial,healthy activity,beneficial activity,2,6,activity,Entertainment Generally,2,1,43,2,2
healthy,ADJ,balance,healthy new,balance new,1,19,new,"Old, New, and Young",1,1,43,0,0
hour,NOUN,time,hour same,time same,6,44,same,"Resemblance, Difference, and Change",6,1,56,0,0
hour,NOUN,time,hour long,time long,2,44,long,Feeling and Behavior Generally,2,1,56,0,0
hour,NOUN,time,hour whole,time whole,1,44,whole,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,56,0,0
hour,NOUN,time,hour average,time average,1,44,average,Good and Evil,1,1,56,0,0
hour,NOUN,time,hour busy,time busy,1,44,busy,Industry and Work,1,1,56,0,0
hour,NOUN,time,hour favourite,time favourite,1,44,favourite,Linking and Not Linking,1,1,56,0,0
hour,NOUN,day,hour actual,day actual,1,8,actual,"Being, Becoming, and Happening",1,1,56,0,0
hour,NOUN,day,hour long,day long,1,8,long,Feeling and Behavior Generally,1,1,56,0,2
stand,VERB,status,stand social,status social,6,6,social,Entertainment Generally,6,1,45,0,0
stand,VERB,have,stand headache,have headache,1,4,headache,Diseases and Ailments,1,1,45,0,58
stand,VERB,have,stand area,have area,1,4,area,Measurement,1,1,45,0,138
stand,VERB,have,stand day,have day,1,4,day,Periods of Time and their Measurement,1,1,45,1,450
stand,VERB,have,stand road,have road,1,4,road,Places,1,1,45,0,59
stand,VERB,have,stand jam,have jam,1,4,jam,"Putting and Taking, Pulling and Pushing",1,1,45,0,0
stand,VERB,get,stand woman,get woman,2,15,woman,People,2,1,45,0,69
stand,VERB,get,stand t,get t,2,15,t,misc-ap-0,2,1,45,0,0
stand,VERB,resist,stand offer,resist offer,1,6,offer,"Belonging and Owning, Getting and Giving",1,1,45,0,25
stand,VERB,resist,stand desire,resist desire,1,6,desire,Feeling and Behavior Generally,1,1,45,0,2
stand,VERB,resist,stand appetite,resist appetite,1,6,appetite,Food Generally,1,1,45,0,0
stand,VERB,resist,stand curiosity,resist curiosity,1,6,curiosity,"Relaxation, Excitement, Interest, and Surprise",1,1,45,0,0
stand,VERB,endure,stand training,endure training,1,2,training,Knowing and Learning,1,1,45,0,0
stand,VERB,endure,stand shortage,endure shortage,1,2,shortage,"Size, Importance, and Availability",1,1,45,0,12
stand,VERB,understand,stand time,understand time,1,2,time,Music and Related Activities,1,1,45,0,4
stand,VERB,understand,stand son,understand son,1,2,son,People,1,1,45,0,1
stand,VERB,bear,stand animal,bear animal,1,1,animal,Living Creatures Generally,1,1,45,0,0
transfer,VERB,move,transfer package,move package,1,22,package,Containers,1,1,46,0,2
transfer,VERB,move,transfer good,move good,1,22,good,Good and Evil,1,1,46,0,0
transfer,VERB,move,transfer unit,move unit,1,22,unit,Numbers and Quantities,1,1,46,15,28
transfer,VERB,move,transfer thing,move thing,1,22,thing,Objects Generally,1,1,46,0,1
transfer,VERB,move,transfer lot,move lot,1,22,lot,Places,1,1,46,0,13
transfer,VERB,move,transfer visit,move visit,1,22,visit,Travel and Visiting,1,1,46,0,0
transfer,VERB,board,transfer plane,board plane,3,2,plane,Tools,3,1,46,0,126
transfer,VERB,change,transfer light,change light,1,5,light,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,46,0,0
transfer,VERB,change,transfer plane,change plane,1,5,plane,Tools,1,1,46,0,2
transfer,VERB,convey,transfer meaning,convey meaning,1,2,meaning,Communication and Information,1,1,46,0,8
transfer,VERB,convey,transfer feeling,convey feeling,1,2,feeling,Feeling and Behavior Generally,1,1,46,3,15
transfer,VERB,express,transfer thought,express thought,2,4,thought,"Thinking, Judging and Remembering-",2,1,46,0,1
transfer,VERB,convert,transfer waste,convert waste,1,1,waste,Substances and MaterialsGenerally,1,1,46,0,1
transfer,VERB,learn,transfer language,learn language,1,2,language,misc-ap-0,1,1,46,0,66
transfer,VERB,pass,transfer email,pass email,1,4,email,misc-ap-0,1,1,46,0,0
note,VERB,notebook,note dictionary,notebook dictionary,1,37,dictionary,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,46,0,0
note,VERB,notebook,note new,notebook new,1,37,new,"Old, New, and Young",1,1,46,0,0
note,VERB,notebook,note small,notebook small,1,37,small,"Size, Importance, and Availability",1,1,46,0,0
note,VERB,notebook,note mini,notebook mini,1,37,mini,misc-ap-0,1,1,46,0,0
note,VERB,notice,note lot,notice lot,2,1,lot,Places,2,1,46,0,5
note,VERB,certain,note place,certain place,1,1,place,"Putting and Taking, Pulling and Pushing",1,1,46,0,26
note,VERB,keep,note diary,keep diary,1,1,diary,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,46,0,61
expect,VERB,see,expect performance,see performance,1,3,performance,Doing Things,1,1,44,37,55
expect,VERB,see,expect future,see future,1,3,future,Grammar,1,1,44,5,110
expect,VERB,see,expect woman,see woman,1,3,woman,People,1,1,44,7,173
expect,VERB,watch,expect hobby,watch hobby,1,1,hobby,Entertainment Generally,1,1,44,0,0
expect,VERB,watch,expect race,watch race,1,1,race,Living Creatures Generally,1,1,44,3,17
expect,VERB,anticipate,expect arrival,anticipate arrival,1,4,arrival,"Moving, Coming, and going",1,1,44,0,4
expect,VERB,attend,expect party,attend party,1,1,party,Social Organization in Group and Places,1,1,44,7,150
expect,VERB,catch,expect voice,catch voice,1,1,voice,Language,1,1,44,0,0
expect,VERB,guess,expect size,guess size,1,1,size,"Size, Importance, and Availability",1,1,44,0,4
expect,VERB,imagine,expect life,imagine life,1,6,life,Bodily States and Associated Activities,1,1,44,6,15
expect,VERB,predict,expect future,predict future,1,2,future,Grammar,1,1,44,5,37
expect,VERB,pregnant,expect wife,pregnant wife,1,1,wife,"Courting, Sex, and Marriage",1,1,44,0,54
title,VERB,entitle,title dvd,entitle dvd,2,39,dvd,misc-ap-0,2,1,39,0,0
charge,VERB,recharge,charge battery,recharge battery,11,17,battery,The Armed Forces,11,1,39,12,23
charge,VERB,recharge,charge brain,recharge brain,2,17,brain,The Head and the Face,2,1,39,0,0
charge,VERB,recharge,charge lot,recharge lot,1,17,lot,Places,1,1,39,0,1
charge,VERB,demand,charge intermediary,demand intermediary,2,2,intermediary,misc-ap-0,2,1,39,0,0
charge,VERB,demand,charge knowledge,demand knowledge,1,2,knowledge,Knowing and Learning,1,1,39,0,0
charge,VERB,demand,charge sum,demand sum,1,2,sum,Numbers and Quantities,1,1,39,0,2
charge,VERB,cost,charge total,cost total,1,7,total,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,39,1,1
charge,VERB,cost,charge php,cost php,1,7,php,misc-ap-0,1,1,39,0,0
charge,VERB,acquire,charge knowledge,acquire knowledge,1,1,knowledge,Knowing and Learning,1,1,39,0,12
doubt,NOUN,wonder,doubt people,wonder people,2,31,people,People,2,1,39,1,11
doubt,NOUN,think,doubt teacher,think teacher,1,6,teacher,misc-ap-0,1,1,39,0,0
doubt,NOUN,uncertain,doubt wife,uncertain wife,1,2,wife,"Courting, Sex, and Marriage",1,1,39,0,0
indicate,VERB,mean,indicate spirit,mean spirit,1,23,spirit,Fear and Courage,1,1,40,0,5
indicate,VERB,mean,indicate sense,mean sense,1,23,sense,Feeling and Behavior Generally,1,1,40,0,2
indicate,VERB,mean,indicate silver,mean silver,1,23,silver,Light and Color,1,1,40,0,0
indicate,VERB,mean,indicate mark,mean mark,1,23,mark,Money,1,1,40,0,0
indicate,VERB,give,indicate source,give source,1,3,source,Geography,1,1,40,20,24
indicate,VERB,give,indicate dimension,give dimension,1,3,dimension,Measurement,1,1,40,0,16
indicate,VERB,bring,indicate justice,bring justice,1,1,justice,"Rightness, Fairness, Purpose, Use, & Strength",1,1,40,0,0
indicate,VERB,define,indicate goal,define goal,1,1,goal,Sports and Games Generally,1,1,40,0,25
indicate,VERB,demonstrate,indicate skill,demonstrate skill,1,1,skill,Knowing and Learning,1,1,40,0,28
indicate,VERB,mention,indicate example,mention example,1,1,example,"Being, Becoming, and Happening",1,1,40,3,3
hand,NOUN,handle,hand kind,handle kind,2,6,kind,Kindness and Unkindness,2,1,38,0,19
hand,NOUN,handle,hand clothe,handle clothe,1,6,clothe,Clothes and Personal Belongings,1,1,38,0,0
hand,NOUN,handle,hand report,handle report,1,6,report,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,38,0,0
hand,NOUN,have,hand word,have word,1,5,word,Communication and Information,1,1,38,0,1
hand,NOUN,have,hand ability,have ability,1,5,ability,Knowing and Learning,1,1,38,0,499
hand,NOUN,have,hand youngster,have youngster,1,5,youngster,People,1,1,38,0,9
hand,NOUN,have,hand night,have night,1,5,night,Periods of Time and their Measurement,1,1,38,0,0
hand,NOUN,help,hand more,help more,2,13,more,"Size, Importance, and Availability",2,1,38,0,25
hand,NOUN,help,hand country,help country,1,13,country,Social Organization in Group and Places,1,1,38,0,128
hand,NOUN,side,hand flip,side flip,3,7,flip,misc-ap-0,3,1,38,0,1
hand,NOUN,carry,hand notebook,carry notebook,1,2,notebook,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,38,0,7
hand,NOUN,carry,hand cup,carry cup,1,2,cup,Containers,1,1,38,0,0
hand,NOUN,being,hand human,being human,1,1,human,People,1,1,38,0,0
begin,VERB,initiate,begin year,initiate year,4,6,year,Periods of Time and their Measurement,4,1,38,0,0
begin,VERB,initiate,begin scientist,initiate scientist,2,6,scientist,Science and Technology,2,1,38,0,0
begin,VERB,commence,begin degree,commence degree,2,13,degree,Mathematics,2,1,38,0,0
begin,VERB,commence,begin year,commence year,2,13,year,Periods of Time and their Measurement,2,1,38,0,0
begin,VERB,being,begin human,being human,2,2,human,People,2,1,38,0,0
begin,VERB,cause,begin disaster,cause disaster,1,1,disaster,"Resemblance, Difference, and Change",1,1,38,0,52
begin,VERB,cause,begin typhoon,cause typhoon,1,1,typhoon,Weather and Temperature,1,1,38,0,1
begin,VERB,become,begin attitude,become attitude,1,2,attitude,Feeling and Behavior Generally,1,1,38,0,0
paper,NOUN,note,paper little,note little,1,8,little,"Size, Importance, and Availability",1,1,38,0,0
paper,NOUN,sheet,paper personal,sheet personal,1,1,personal,misc-ap-0,1,1,38,0,0
weigh,VERB,weight,weigh gross,weight gross,2,37,gross,Commerce,2,1,38,0,1
weigh,VERB,weight,weigh bad,weight bad,1,37,bad,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,38,0,0
weigh,VERB,outweigh,weigh advantage,outweigh advantage,1,1,advantage,"Possibility, Chance, and Necessity",1,1,38,0,2
weigh,VERB,outweigh,weigh disadvantage,outweigh disadvantage,1,1,disadvantage,misc-ap-0,1,1,38,0,9
fry,VERB,fly,fry lot,fly lot,2,13,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,41,0,3
fry,VERB,fly,fry fly,fly fly,2,13,fly,Insects and Similar Creatures,2,1,41,0,1
fry,VERB,fly,fry time,fly time,2,13,time,Time Generally,2,1,41,0,0
fry,VERB,fly,fry dust,fly dust,1,13,dust,Specific Substance and Materials,1,1,41,0,0
fry,VERB,put,fry pot,put pot,2,1,pot,Containers,2,1,41,0,0
fry,VERB,put,fry ingredient,put ingredient,1,1,ingredient,The Preparation and Quality of Food,1,1,41,0,18
fry,VERB,raise,fry person,raise person,1,1,person,Body Generally,1,1,41,0,0
fry,VERB,raise,fry hand,raise hand,1,1,hand,"The Trunk, Arms, and",1,1,41,0,136
fry,VERB,friend,fry good,friend good,1,26,good,Good and Evil,1,1,41,0,0
friend,NOUN,companion,friend dear,companion dear,1,11,dear,Linking and Not Linking,1,1,53,0,0
friend,NOUN,companion,friend english,companion english,1,11,english,misc-ap-0,1,1,53,0,0
friend,NOUN,speaker,friend good,speaker good,1,1,good,Good and Evil,1,1,53,0,0
friend,NOUN,speaker,friend english,speaker english,1,1,english,misc-ap-0,1,1,53,0,30
friend,NOUN,steadfast,friend bride,steadfast bride,2,1,bride,"Courting, Sex, and Marriage",2,1,53,0,0
friend,NOUN,classmate,friend junior,classmate junior,1,1,junior,"Old, New, and Young",1,1,53,0,0
friend,NOUN,client,friend foreign,client foreign,1,1,foreign,Social Organization in Group and Places,1,1,53,0,0
tie,VERB,bond,tie strong,bond strong,3,5,strong,Drinks,3,1,53,0,0
tie,VERB,bond,tie emotional,bond emotional,1,5,emotional,Feeling and Behavior Generally,1,1,53,0,0
tie,VERB,complete,tie project,complete project,1,1,project,"Recording Sound, Listening to the Radio, etc",1,1,53,1,208
tie,VERB,moor,tie ship,moor ship,1,1,ship,Shipping,1,1,53,0,3
tie,VERB,time,tie good,time good,1,4,good,Weather and Temperature,1,1,53,0,0
tie,VERB,tired,tie heart,tired heart,1,30,heart,"The Trunk, Arms, and",1,1,53,0,0
sing,NOUN,song,sing many,song many,2,16,many,"Size, Importance, and Availability",2,1,55,0,0
sing,NOUN,song,sing favourite,song favourite,1,16,favourite,Linking and Not Linking,1,1,55,0,0
sing,NOUN,song,sing new,song new,1,16,new,"Old, New, and Young",1,1,55,0,0
sing,NOUN,sign,sing class,sign class,2,20,class,Social Classification and Situation,2,1,55,0,0
sing,NOUN,sign,sing contract,sign contract,1,20,contract,Commerce,1,1,55,0,1166
sing,NOUN,sign,sing member,sign member,1,20,member,People,1,1,55,0,0
sing,NOUN,have,sing player,have player,1,1,player,Sports and Games Generally,1,1,55,0,218
sing,NOUN,have,sing chance,have chance,1,1,chance,Time Generally,1,1,55,0,2833
sing,NOUN,single,sing life,single life,1,3,life,Life and Living Things,1,1,55,0,1
sing,NOUN,single,sing day,single day,1,3,day,Periods of Time and their Measurement,1,1,55,0,200
sing,NOUN,make,sing difference,make difference,1,1,difference,"Resemblance, Difference, and Change",1,1,55,0,1
walk,VERB,stroll,walk minute,stroll minute,1,49,minute,"Size, Importance, and Availability",1,1,54,0,0
walk,VERB,stroll,walk lengthy,stroll lengthy,1,49,lengthy,misc-ap-0,1,1,54,0,0
walk,VERB,few,walk people,few people,1,1,people,People,1,1,54,2,6
walk,VERB,journey,walk lengthy,journey lengthy,1,1,lengthy,misc-ap-0,1,1,54,0,0
refresh,VERB,rejuvenate,refresh mind,rejuvenate mind,2,2,mind,"Thinking, Judging and Remembering-",2,1,54,0,0
refresh,VERB,reassess,refresh situation,reassess situation,1,1,situation,"Being, Becoming, and Happening",1,1,54,0,7
refresh,VERB,relax,refresh people,relax people,1,51,people,People,1,1,54,0,0
